month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
6/1/2012,New Jersey,0,,4070,2484,169,0,0,0,0,0,0,0,0,,,,,,,,,,,,6723
6/1/2012,New Mexico,698,,4166,3562,121,309,0,2,4,0,474,570,0,,,,,,,,,,,,9906
6/1/2012,New York,2348,,5894,11424,376,100,129,0,0,0,0,12,0,,,,,,,,,,,,20283
6/1/2012,North Carolina,14120,,650,9506,224,179,0,6,19,0,1819,2595,6,,,,,,,,,,,,29124
6/1/2012,North Dakota,1661,,1328,2498,26,58,0,1,1,0,52,145,0,,,,,,,,,,,,5770
6/1/2012,Ohio,0,,20125,14019,462,830,0,3,1,0,1030,902,3,,,,,,,,,,,,37375
6/1/2012,Oklahoma,0,,10167,7651,338,673,0,9,11,0,1634,1966,1,,,,,,,,,,,,22450
6/1/2012,Oregon,23,,9096,8210,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,17331
6/1/2012,Pennsylvania,295,,53,60185,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,60533
6/1/2012,Puerto Rico,0,,1027,205,6,17,0,0,0,0,0,0,0,,,,,,,,,,,,1255
6/1/2012,Rhode Island,0,,740,601,8,108,0,0,0,0,0,0,0,,,,,,,,,,,,1457
6/1/2012,South Carolina,9447,,6625,4286,140,238,0,4,6,0,972,930,1,,,,,,,,,,,,22649
6/1/2012,South Dakota,0,,1599,2530,28,93,0,2,2,0,97,202,0,,,,,,,,,,,,4553
6/1/2012,Tennessee,7456,,14810,10732,0,631,0,0,0,0,0,0,0,,,,,,,,,,,,33629
6/1/2012,Texas,12168,,34768,28889,1311,1727,0,41,32,2,5358,4747,14,,,,,,,,,,,,89057
6/1/2012,Utah,11577,,2411,2967,42,117,0,1,0,0,217,292,0,,,,,,,,,,,,17624
6/1/2012,Vermont,0,,1005,975,19,37,0,0,0,0,0,0,0,,,,,,,,,,,,2036
6/1/2012,Virgin Islands,0,,30,8,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,38
6/1/2012,Virginia,0,,14451,10979,532,0,0,0,0,0,0,0,0,,,,,,,,,,,,25962
6/1/2012,Washington,10442,,13288,10506,579,434,1,4,4,0,1196,1287,1,,,,,,,,,,,,37742
6/1/2012,West Virginia,184,,4691,4743,101,335,3,6,8,0,987,1821,1,,,,,,,,,,,,12880
6/1/2012,Wisconsin,7207,,9771,7465,199,14,0,0,0,0,44,286,0,,,,,,,,,,,,24986
6/1/2012,Wyoming,309,,1612,1739,37,88,2,2,6,0,129,225,0,,,,,,,,,,,,4149
5/1/2012,Alabama,396,,11097,8917,256,493,0,11,11,0,1812,1622,2,,,,,,,,,,,,24617
5/1/2012,Alaska,0,,2938,3077,95,193,0,2,11,0,190,191,0,,,,,,,,,,,,6697
5/1/2012,Arizona,5088,,9374,6136,374,394,0,7,4,1,1135,558,2,,,,,,,,,,,,23073
5/1/2012,Arkansas,1841,,4128,4107,97,239,0,16,29,0,847,1546,1,,,,,,,,,,,,12851
5/1/2012,California,28299,,27699,27093,72,0,0,0,0,0,398,255,4,,,,,,,,,,,,83820
5/1/2012,Colorado,3477,,12175,10380,368,651,0,0,0,0,0,0,0,,,,,,,,,,,,27051
5/1/2012,Connecticut,10556,,4529,3187,144,0,10,0,0,0,0,0,0,,,,,,,,,,,,18426
5/1/2012,Delaware,0,,1020,733,14,44,0,0,0,0,0,2,0,,,,,,,,,,,,1813
5/1/2012,District of Columbia,0,,26,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,26
5/1/2012,Florida,0,,33310,17547,800,1237,236,5,6,0,1167,683,5,,,,,,,,,,,,54996
